Fasolt (Hyboria) (Earth-616)
Fast (Sparrow) (Earth-616)
Fat Cobra (Earth-616)
Fatal Finnegan (Earth-616)
Fatal Sisters (Earth-616)
Fatale (Earth-616)
Fath (Earth-616)
Fath'raj (Earth-616)
Father (Earth-616)
Father Aimes (Earth-616)
Father Coza (Earth-616)
Father Darklyte (Earth-616)
Father Eisner (Earth-616)
Father Lantom (Earth-616)
Father McFarland (Earth-616)
Father Spider (Earth-616)
Father Time (Elders of the Universe) (Earth-616)
Father Time (Lighthouse keeper) (Earth-616)
Father of All Worlds (Earth-616)
Fawkes (Inner Guard) (Earth-616)
Fawn (Earth-616)
Faye Livingstone (Earth-616)
Fayrelyte Strongheart (Earth-616)
Faysal Al-Tariq (Earth-616)
Faze (Cobalt) (Earth-616)
Faze (Earth-616)
Fazekas (Earth-616)
Fear (Dark Man) (Earth-616)
Feathered Felon (Earth-616)
Federico Valencia (Earth-616)
Fee-Lon (Earth-616)
Feepers (Earth-616)
Feldspar (Earth-616)
Felicia Beyer (Earth-616)
Felicia Hardy (Earth-616)
Felicity Cross (Earth-616)
Felicity Sharpe (Earth-616)
Felinatus (Earth-616)
Felipe Morales (Earth-616)
Felipe Picaro (Earth-616)
Felix (Earth-616)
Felix Alvarez (Earth-616)
Felix Guillermo Caridad (Earth-616)
Felix Jade (Earth-616)
Felix Pavlek (Earth-616)
Felix Sak (Earth-616)
Felix von Shlecht (Earth-616)
Felix von Tont (Earth-616)
Fen (Earth-616)
Fence (Earth-616)
Fencing Master (Earth-616)
Feng Po-po (Earth-616)
Fenn-Ra (Earth-616)
Fenris Wolf (Earth-616)
Fenton (Earth-616)
Fenton (Poacher) (Earth-616)
Fer-Porr (Earth-616)
Fera (Earth-616)
Ferdinand Jones (Earth-616)
Ferdinand Lopez (Earth-616)
Ferguson Blaine (Earth-616)
Ferid Ekmecic (Earth-616)
Fern (Earth-616)
Feron (Excalibur) (Earth-616)
Ferrel Thompson (Earth-616)
Ferret (Earth-616)
Ferret (Warpies) (Earth-616)
Ferris (Earth-616)
Ferris Hartke (Earth-616)
Feruze (Snakeroot) (Earth-616)
Fetish (Coven) (Earth-616)
Feuer (Earth-616)
Feuille (Earth-616)
Fever Pitch (Earth-616)
Fex (Earth-616)
Fia Lundstom (Earth-616)
Fialan (Earth-616)
Fiber (Earth-616)
Fidel Castro (Earth-616)
Fido (Nowhere) (Earth-616)
Fieldstone (Earth-616)
Fifty-One (Earth-616)
Fighter One (Earth-616)
Fighter One (Triumph Division's second incarnation) (Earth-616)
Figillulli (Earth-616)
Figment (Earth-616)
Filene Abdol (Earth-616)
Filippo Ayala (Earth-616)
Filius Omen (Earth-616)
Fin (Intruders) (Earth-616)
Fin Fang Foom (Clone) (Earth-616)
Fin Fang Foom (Earth-616)
Finar (Earth-616)
Finch (Kate Bishop's neighbor) (Earth-616)
Findle the Finder (Legion Personality) (Earth-616)
Finn (Earth-616)
Finnan O'Bradaigh (Earth-616)
Fiona (Inhuman) (Earth-616)
Fiona Dunn (Earth-616)
Fiona Fitzhugh (Earth-616)
Fiona Knoblach (Earth-616)
Fiona McCormick (Earth-616)
Fiona McMurdo (Earth-616)
Fiona Rivera (Earth-616)
Fionna Wyman (Earth-616)
Fiorello La Guardia (Earth-616)
Fiqh (Earth-616)
Fire (Elementals) (Earth-616)
Fire Hand (Earth-616)
Fire Knives (Earth-616)
Fire-Eyes (Earth-616)
Firearm (Earth-616)
Firearms (Earth-616)
Fireball (Earth-616)
Firebrand (Amanda) (Earth-616)
Firebrand VI (Earth-616)
Firebrick (Earth-616)
Firebug (Earth-616)
Firefall (First Line) (Earth-616)
Firefight (Death Squad) (Earth-616)
Firefist (Earth-616)
Firefly (Shroud Foe) (Earth-616)
Fireflyte (Earth-616)
Firestryke (Earth-616)
First Fallen (Earth-616)
Fish Face Friday (Earth-616)
Fisher Todd (Earth-616)
Fist (Cyber-Punks) (Earth-616)
Fiz (Earth-616)
Fizgig (Earth-616)
Fizzure (Earth-616)
Flagstone (Earth-616)
Flaidermaus (Earth-616)
Flamb\u00e9 (Earth-616)
Flame (Chaste) (Earth-616)
Flame (Plug-Uglies) (Earth-616)
Flame Witch (Earth-616)
Flame-Eater (Earth-616)
Flaming Hate (Earth-616)
Flaming Spear (Earth-616)
Flaming Star (Earth-616)
Flare (Earth-616)
Flare (Hellbent) (Earth-616)
Flare (Microns) (Earth-616)
Flare (Shadowforce Alpha) (Earth-616)
Flash (Earth-616)
Flash Finnigan (Earth-616)
Flashburn (Earth-616)
Flashfire (Hatchitech) (Earth-616)
Flatiron (Russell) (Earth-616)
Flaw (Earth-616)
Flea (Earth-616)
Flea-Market Eating Flea (Earth-616)
Fletcher (Earth-616)
Fletcher Heggs (Earth-616)
Fletcher Traynor (Earth-616)
Flexo (Earth-616)
Flint (Goon) (Earth-616)
Flint (Inspector) (Earth-616)
Flint Shearing (Earth-616)
Florence Destine (Earth-616)
Florence Sharples (Earth-616)
Florence von Ward (Earth-616)
Flores (Earth-616)
Flosi (Earth-616)
Flower (Assassin) (Earth-616)
Floyd Baker (Earth-616)
Floyd Donahue (Earth-616)
Floyd Mangles (Earth-616)
Flugron (Earth-616)
Flying Carpet (SHE) (Earth-616)
Flying Falcon (Earth-616)
Flying Fox (Earth-616)
Flying Tiger (Earth-616)
Flynn (Inhuman) (Earth-616)
Flynt Ward (Earth-616)
Foam (Emil) (Earth-616)
Folkbern Logan (Earth-616)
Folma (Earth-616)
Fongji Wu (Earth-616)
Fooferah (Earth-616)
Fool (Earth-616)
Foot of Doom (Earth-616)
Foreigner (Earth-616)
Foreman (Earth-616)
Forge (Earth-616)
Forget-Me-Not (Earth-616)
ForgetMeNot (Earth-616)
Forrest Goldendawn (Earth-616)
Forsung (Earth-616)
Forsythe Wellington (Earth-616)
Founder (Red Right Hand) (Earth-616)
Foundry (Avatars) (Earth-616)
Foundry (Blood) (Earth-616)
Fountainhead (Earth-616)
Four (Eugenix) (Earth-616)
Four-Armed Men (Earth-616)
Fourth Musketeer (Earth-616)
Fox (Miss America Foe) (Earth-616)
Fox (Outlaw) (Earth-616)
Foxbat (Earth-616)
Fracture (Earth-616)
Fraktur (Earth-616)
Frances Barrison (Earth-616)
Frances Delon (Earth-616)
Frances Dork (Earth-616)
Francesca Grace (Earth-616)
Francesca Tofield (Earth-616)
Francine (Marla Drake's Maid) (Earth-616)
Francis Foley (Earth-616)
Francis Ketch (Earth-616)
Francis Key (Earth-616)
Francis Klum (Earth-616)
Francis Leighton (Earth-616)
Francis Smith (Earth-616)
Francis Talbot (Earth-616)
Francis Tork (Earth-616)
Francis William Maxwell (Earth-616)
Francis Xavier Delgado (Earth-616)
Francisco Fuentes (Earth-616)
Francisco Milan (Earth-616)
Francois Lartigue (Earth-616)
Francois Le Blanc (Earth-616)
Frank (Earth-616)
Frank (Police Officer) (Earth-616)
Frank Baer (Earth-616)
Frank Bigelow (Earth-616)
Frank Bohannan (Earth-616)
Frank Brukner (Earth-616)
Frank Carver (Earth-616)
Frank Castle (Earth-616)
Frank Cortese (Earth-616)
Frank Cortez (Earth-616)
Frank Craben (Earth-616)
Frank Dallas (Earth-616)
Frank Dean (Earth-616)
Frank Drake (Earth-616)
Frank Ensign (Earth-616)
Frank Farnum (Earth-616)
Frank Ferrule (Earth-616)
Frank Gianelli (Earth-616)
Frank Jenks (Earth-616)
Frank Johnson (Earth-616)
Frank Johnson (Zzutak's Creator) (Earth-616)
Frank Lavalle (Earth-616)
Frank Ludlum (Earth-616)
Frank Moore (Earth-616)
Frank Oliver (Earth-616)
Frank Payne (Earth-616)
Frank Portl (Earth-616)
Frank Rambeau (Earth-616)
Frank Rone (Earth-616)
Frank Scalise (Earth-616)
Frank Simpson (Earth-616)
Frank Skorina (Earth-616)
Frank Smith (Earth-616)
Frank Werner (Earth-616)
Frank Yarrow (Earth-616)
Frank von Frankenstein (Earth-616)
Franken's Teen (Earth-616)
Frankenstein's Monster (Clone) (Earth-616)
Frankenstein's Monster (Cosmic) (Earth-616)
Frankenstein's Monster (Earth-616)
Frankenstein's Monster (Nazi) (Earth-616)
Frankenstein's Monster (Robot) (Earth-616)
Frankie (Earth-616)
Frankie Kollins (Earth-616)
Frankie Raye (Earth-616)
Frankie Zapruder (Earth-616)
Franklin Armstrong Schist (Earth-616)
Franklin Hall (Earth-616)
Franklin Hume (Earth-616)
Franklin Neal (Earth-616)
Franklin Nelson (Earth-616)
Franklin Pierce (Earth-616)
Franklin Richards (Earth-616)
Franklin Roosevelt (Earth-616)
Franklin Storm (Earth-616)
Franz (DermaFree) (Earth-616)
Franz Anton (Earth-616)
Franz Cadavus (Earth-616)
Franz Egraus (Earth-616)
Franz Gerhardt (Earth-616)
Franz Gruber (Earth-616)
Franz Heinrich (Earth-616)
Franz Kraus (Earth-616)
Franz Lubischt (Earth-616)
Franz Mittelstaedt (Earth-616)
Franz Neunmensch (Earth-616)
Franz Papp (Earth-616)
Franz Radzik (Earth-616)
Franz Schneider (Earth-616)
Frathag (Earth-616)
Fraulein Fatale (Earth-616)
Freak (Silvereye) (Earth-616)
Freak (Vagrant) (Earth-616)
Freak Quincy (Earth-616)
Freakmaster (Earth-616)
Freakshow (Genoshan) (Earth-616)
Fred (Origin) (Earth-616)
Fred Baxter (Earth-616)
Fred Bouting (Earth-616)
Fred Caskey (Earth-616)
Fred Cooper (Earth-616)
Fred Davis Jr. (Earth-616)
Fred Harriman (Earth-616)
Fred Hopkins (Earth-616)
Fred Hovel (Earth-616)
Fred Jones (Earth-616)
Fred MacRae (Earth-616)
Fred Mercury (Earth-616)
Fred Raymond (Earth-616)
Freddie Glazer (Earth-616)
Freddie Stanachek (Earth-616)
Freddy Sykes (Earth-616)
Frederick (Mutant) (Earth-616)
Frederick (Strong) (Earth-616)
Frederick Dukes (Clone) (Earth-616)
Frederick Dukes (Earth-616)
Frederick Duncan (Earth-616)
Frederick Foswell (Earth-616)
Frederick Hudson (Earth-616)
Frederick Hudson II (Earth-616)
Frederick Kiber (Earth-616)
Frederick Myers (Earth-616)
Frederick Pemberton (Earth-616)
Frederick Slade (Earth-616)
Frederick Sloan (Earth-616)
Fredo Castiglione (Earth-616)
Fredric Woolrich (Earth-616)
Fredrich Roth (Earth-616)
Fredzilla (Fred) (Earth-616)
Freeman Mosher (Earth-616)
Freena (Earth-616)
Freja (Earth-616)
Freki (Earth-616)
Frey (Earth-616)
Freya (Earth-616)
Freya Shane (Earth-616)
Friagabbi (Earth-616)
Frida Rivera (Earth-616)
Friederich Krause (Earth-616)
Friedrich von Roehm (Earth-616)
Friendless (Earth-616)
Frigga (Earth-616)
Frisco Pike (Earth-616)
Frisky Martin (Earth-616)
Fritz Bruck (Earth-616)
Fritz Kalb (Earth-616)
Fritz Kron (Earth-616)
Fritz Krone (Earth-616)
Fritz Mueller (Earth-616)
Fritz Sablinova (Earth-616)
Fritz Sternberg (Earth-616)
Fritz Tiboldt (Earth-616)
Fritz von Arnheim (Earth-616)
Fritz von Bock (Earth-616)
Fritz von Meyer (Earth-616)
Fritz von Sydow (Earth-616)
Frobbank (Earth-616)
Frog-Man (Earth-616)
Fruitbagel (Earth-616)
Fry'lu (Earth-616)
Fu'se (Earth-616)
Fuego (Earth-616)
Fuel (Earth-616)
Fuel (Habit Heroes) (Earth-616)
Fugue (Morlock) (Earth-616)
Fugue (Tektos) (Earth-616)
Fujiko Watanabe (Earth-616)
Fukuko (Earth-616)
Fume (Daryl) (Earth-616)
Fungi (Earth-616)
Funtzel (Earth-616)
Furgar (Earth-616)
Furi Wamu (Earth-616)
Furman (Earth-616)
Fury (Changeling) (Earth-616)
Fury (Earth-616)
Fury (Horse) (Earth-616)
Futura (Earth-616)
Future (Earth-616)
Future Man (Earth-616)
Fyodor Dostoyevsky (Robot) (Earth-616)
